205,Ashen Estus Flask+7,2027,1,0,0,-1,0,204,2020,-1,0,0,11,0,-1,-1,-1,20,0,50,0,2,0,0,19,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,301050,-1,301052,1,0,1,1,0,0,0,0,2,0,0,20,0,System.Byte[],-1,0,0,System.Byte[]
206,Ashen Estus Flask+8,-1,1,0,0,-1,0,207,2020,-1,0,0,10,0,-1,-1,-1,1,0,50,0,0,0,0,-2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,301051,-1,-1,1,0,1,1,0,0,0,0,2,0,0,1,0,System.Byte[],-1,0,0,System.Byte[]
207,Ashen Estus Flask+8,2028,1,0,0,-1,0,206,2020,-1,0,0,11,0,-1,-1,-1,20,0,50,0,2,0,0,19,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,301050,-1,301052,1,0,1,1,0,0,0,0,2,0,0,20,0,System.Byte[],-1,0,0,System.Byte[]
208,Ashen Estus Flask+9,-1,1,0,0,-1,0,209,2020,-1,0,0,10,0,-1,-1,-1,1,0,50,0,0,0,0,-2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,301051,-1,-1,1,0,1,1,0,0,0,0,2,0,0,1,0,System.Byte[],-1,0,0,System.Byte[]
209,Ashen Estus Flask+9,2029,1,0,0,-1,0,208,2020,-1,0,0,11,0,-1,-1,-1,20,0,50,0,2,0,0,19,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,301050,-1,301052,1,0,1,1,0,0,0,0,2,0,0,20,0,System.Byte[],-1,0,0,System.Byte[]
210,Ashen Estus Flask+10,-1,1,0,0,-1,0,211,2020,-1,0,0,10,0,-1,-1,-1,1,0,50,0,0,0,0,-2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,301051,-1,-1,1,0,1,1,0,0,0,0,2,0,0,1,0,System.Byte[],-1,0,0,System.Byte[]
211,Ashen Estus Flask+10,2030,1,0,0,-1,0,210,2020,-1,0,0,11,0,-1,-1,-1,20,0,50,0,2,0,0,19,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,301050,-1,301052,1,0,1,1,0,0,0,0,2,0,0,20,0,System.Byte[],-1,0,0,System.Byte[]
240,Divine Blessing,220,1,0,0,1000,0,-1,6010,-1,0,0,14,0,-1,-1,-1,1,0,50,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,100000,100010,100020,301010,301011,-1,1,0,1,1,0,0,0,0,0,2,1,600,7,System.Byte[],8000,0,222,System.Byte[]
241,Hidden Blessing,3340,1,0,0,1000,0,-1,6020,-1,0,0,111,0,-1,-1,-1,1,0,50,0,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,100000,100010,100020,-1,301090,-1,1,0,1,1,0,0,0,0,0,2,1,600,7,System.Byte[],8000,0,0,System.Byte[]
260,Green Blossom,3040,10,0,0,50,0,-1,6040,-1,0,0,15,0,-1,-1,-1,10,0,50,0,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,301021,-1,1,0,1,1,0,0,0,0,0,2,1,600,0,System.Byte[],1000,0,0,System.Byte[]
261,Budding Green Blossom,3042,10,0,0,100,0,-1,6050,-1,0,0,249,0,-1,-1,-1,10,0,50,0,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,301021,-1,1,0,1,1,0,0,0,0,0,2,1,600,0,System.Byte[],2000,0,0,System.Byte[]
262,Budding Green Blossom,3042,10,0,0,10,0,-1,6050,-1,0,0,250,0,-1,-1,-1,10,0,50,0,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,301021,-1,1,0,1,1,0,0,0,0,0,2,1,600,0,System.Byte[],10,0,0,System.Byte[]
270,Bloodred Moss Clump,170,11,0,0,50,0,-1,6130,-1,0,0,16,0,-1,-1,-1,99,0,50,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,301031,-1,1,0,1,1,0,0,0,0,0,2,1,600,0,System.Byte[],500,0,0,System.Byte[]
271,Purple Moss Clump,180,12,0,0,50,0,-1,6140,-1,0,0,17,0,-1,-1,-1,99,0,50,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,301033,-1,1,0,1,1,0,0,0,0,0,2,1,600,0,System.Byte[],500,0,0,System.Byte[]
272,Blooming Purple Moss Clump,190,13,0,0,100,0,-1,6150,-1,0,0,18,0,-1,-1,-1,99,0,50,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,301035,-1,1,0,1,1,0,0,0,0,0,2,1,600,0,System.Byte[],1000,0,0,System.Byte[]
274,Purging Stone,3093,15,0,0,500,0,-1,6170,-1,0,0,19,0,-1,-1,-1,99,0,50,0,2,0,0,6,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,100100,100110,100120,-1,-1,301062,1,0,0,0,0,0,0,0,0,2,1,600,0,System.Byte[],3000,0,0,System.Byte[]
276,Rime-blue Moss Clump,195,15,0,0,50,0,-1,6160,-1,0,0,84,0,-1,-1,-1,99,0,50,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,100100,100110,100120,-1,301037,-1,1,0,1,1,0,0,0,0,0,2,1,600,0,System.Byte[],500,0,0,System.Byte[]
280,Repair Powder,3100,16,0,0,200,0,-1,6070,-1,0,0,103,0,-1,-1,-1,20,0,50,0,2,0,0,5,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,303030,303031,1,0,0,1,0,0,0,0,0,2,1,600,0,System.Byte[],300,0,0,System.Byte[]
290,Kukri,100,17,0,0,10,0,-1,6200,-1,0,0,22,0,-1,-1,-1,30,0,50,0,1,5,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1100,-1,-1,-1,300030,-1,-1,1,0,0,1,0,0,0,0,0,2,1,600,0,System.Byte[],50,0,0,System.Byte[]
292,Firebomb,110,5,0,0,10,0,-1,6210,-1,0,0,28,0,-1,-1,-1,20,0,50,0,1,5,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1400,-1,-1,-1,300120,-1,-1,1,0,0,1,0,0,0,0,0,2,1,600,0,System.Byte[],50,0,0,System.Byte[]
293,Dung Pie,150,20,0,0,1,0,-1,6260,-1,0,0,32,0,-1,-1,-1,10,0,50,0,1,5,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1800,-1,-1,-1,300100,-1,-1,1,0,0,1,0,0,0,0,0,2,1,600,0,System.Byte[],50,0,0,System.Byte[]
294,Alluring Skull,120,21,0,0,10,0,-1,6360,-1,0,0,33,0,-1,-1,-1,10,0,50,0,1,5,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,302000,-1,-1,1,0,0,1,0,0,0,0,0,2,1,600,0,System.Byte[],500,0,0,System.Byte[]
296,Undead Hunter Charm,160,31,0,0,100,0,-1,6370,-1,0,0,34,0,-1,-1,-1,5,0,50,0,1,5,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,302190,-1,-1,1,0,0,1,0,0,0,0,0,2,1,600,0,System.Byte[],500,0,0,System.Byte[]
297,Black Firebomb,115,59,0,0,100,0,-1,6230,-1,0,0,30,0,-1,-1,-1,10,0,50,0,1,5,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1700,-1,-1,-1,300110,-1,-1,1,0,0,1,0,0,0,0,0,2,1,600,0,System.Byte[],300,0,0,System.Byte[]
299,Rope Firebomb,320,17,0,0,10,0,-1,6220,-1,0,0,85,0,-1,-1,-1,10,0,50,0,1,5,0,20,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1400,-1,-1,-1,300140,-1,-1,1,0,0,1,0,0,0,0,0,2,1,600,0,System.Byte[],50,0,0,System.Byte[]
300,Lightning Urn,250,17,0,0,100,0,-1,6250,-1,0,0,91,0,-1,-1,-1,20,0,50,0,1,5,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1500,-1,-1,-1,300170,-1,-1,1,0,0,1,0,0,0,0,0,2,1,600,0,System.Byte[],700,0,0,System.Byte[]
302,Rope Black Firebomb,330,17,0,0,100,0,-1,6240,-1,0,0,86,0,-1,-1,-1,10,0,50,0,1,5,0,20,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1700,-1,-1,-1,300130,-1,-1,1,0,0,1,0,0,0,0,0,2,1,600,0,System.Byte[],300,0,0,System.Byte[]
303,Stalk Dung Pie,340,17,0,0,1,0,-1,6270,-1,0,0,112,0,-1,-1,-1,5,0,50,0,1,5,0,20,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1800,-1,-1,-1,300190,-1,-1,1,0,0,1,0,0,0,0,0,2,1,600,0,System.Byte[],50,0,0,System.Byte[]
304,Duel Charm,270,17,0,0,100,0,-1,6380,-1,0,0,163,0,-1,-1,-1,5,0,50,0,1,5,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,302150,-1,-1,1,0,0,1,0,0,0,0,0,2,1,600,0,System.Byte[],500,0,0,System.Byte[]
310,Throwing Knife,300,17,0,0,10,0,-1,6180,-1,0,0,25,0,-1,-1,-1,40,0,50,0,1,5,0,17,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1200,-1,-1,-1,300000,-1,-1,1,0,0,1,0,0,0,0,0,2,1,600,0,System.Byte[],20,0,0,System.Byte[]
311,Poison Throwing Knife,301,18,0,0,10,0,-1,6190,-1,0,0,26,0,-1,-1,-1,40,0,50,0,1,5,0,17,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1300,-1,-1,-1,300010,-1,-1,1,0,0,1,0,0,0,0,0,2,1,600,0,System.Byte[],120,0,0,System.Byte[]
315,Church Guardian Shiv,305,17,0,0,-1,0,-1,6200,-1,0,0,260,0,-1,-1,-1,1,0,50,0,1,5,0,26,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,1200,-1,-1,-1,300060,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,System.Byte[],20,9,0,System.Byte[]
330,Charcoal Pine Resin,2100,23,0,0,100,0,-1,6280,-1,0,0,35,0,-1,-1,-1,5,0,50,0,2,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,-1,-1,-1,-1,-1,303000,-1,1,0,0,1,0,1,0,0,0,2,1,600,0,System.Byte[],500,0,0,System.Byte[]
331,Gold Pine Resin,2120,24,0,0,100,0,-1,6300,-1,0,0,36,0,-1,-1,-1,5,0,50,0,2,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320,-1,100200,100210,100220,-1,303050,-1,1,0,0,1,0,1,0,0,0,2,1,600,0,System.Byte[],1000,0,0,System.Byte[]
332,Abyss Watcher Weapon Buff,2101,23,0,0,100,0,-1,6280,-1,0,0,35,0,-1,-1,-1,5,0,50,0,2,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,-1,-1,-1,-1,-1,303000,-1,1,0,0,1,0,1,0,0,0,2,1,600,0,System.Byte[],500,0,0,System.Byte[]
334,Human Pine Resin,2170,26,0,0,100,0,-1,6330,-1,0,0,96,0,-1,-1,-1,5,0,50,0,2,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370,-1,-1,-1,-1,-1,303080,-1,1,0,0,1,0,1,0,0,0,2,1,600,0,System.Byte[],1500,0,0,System.Byte[]
335,Carthus Rouge,2180,26,0,0,100,0,-1,6350,-1,0,0,97,0,-1,-1,-1,5,0,50,0,2,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380,-1,-1,-1,-1,-1,303090,-1,1,0,0,1,0,1,0,0,0,2,1,600,0,System.Byte[],1000,0,0,System.Byte[]
336,Pale Pine Resin,2190,26,0,0,100,0,-1,6320,-1,0,0,95,0,-1,-1,-1,5,0,50,0,2,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390,-1,-1,-1,-1,-1,303070,-1,1,0,0,1,0,1,0,0,0,2,1,600,0,System.Byte[],1000,0,0,System.Byte[]
340,Charcoal Pine Bundle,2110,23,0,0,80,0,-1,6290,-1,0,0,38,0,-1,-1,-1,20,0,50,0,2,0,0,16,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2310,-1,-1,-1,-1,303040,303040,-1,1,0,0,1,0,1,0,0,0,2,1,600,0,System.Byte[],300,0,0,System.Byte[]
341,Gold Pine Bundle,2130,24,0,0,100,0,-1,6310,-1,0,0,39,0,-1,-1,-1,20,0,50,0,2,0,0,16,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2330,-1,100200,100210,100220,303050,303050,-1,1,0,0,1,0,1,0,0,0,2,1,600,0,System.Byte[],600,0,0,System.Byte[]
343,Rotten Pine Resin,2150,26,0,0,100,0,-1,6340,-1,0,0,37,0,-1,-1,-1,5,0,50,0,2,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2350,-1,-1,-1,-1,303060,303060,-1,1,0,0,1,0,1,0,0,0,2,1,600,0,System.Byte[],500,0,0,System.Byte[]
350,Homeward Bone,3220,33,0,0,100,0,-1,6460,-1,10011950,0,41,0,-1,-1,-1,99,0,50,0,2,0,0,6,11,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,302041,-1,1,0,0,0,0,0,1,0,0,2,1,600,7,System.Byte[],500,0,0,System.Byte[]
351,Coiled Sword Fragment,3220,33,0,0,3000,0,-1,6470,-1,10011950,0,100,0,-1,-1,-1,1,0,50,0,2,0,0,6,11,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,302210,-1,1,0,0,0,0,0,1,0,0,0,1,600,7,System.Byte[],-1,0,0,System.Byte[]
366,Wolf's Blood Swordgrass,-1,-1,0,0,10,0,-1,14070,-1,0,0,237,0,-1,-1,-1,99,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,600,0,System.Byte[],-1,0,0,System.Byte[]
367,Human Dregs,-1,-1,0,0,10,0,-1,14080,-1,0,0,238,0,-1,-1,-1,99,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,600,0,System.Byte[],-1,0,0,System.Byte[]
368,Forked Pale Tongue,3740,-1,0,0,15,0,-1,14050,-1,0,0,252,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,302340,0,1,0,1,1,0,0,0,0,0,1,1,600,0,System.Byte[],-1,0,0,System.Byte[]
369,Proof of a Concord Well Kept,3750,-1,0,0,15,0,-1,14030,-1,0,0,193,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,302345,0,1,0,1,1,0,0,0,0,0,1,1,600,0,System.Byte[],-1,0,0,System.Byte[]
370,Prism Stone,130,-1,0,0,5,0,-1,6450,-1,0,0,42,0,-1,-1,-1,99,0,50,0,1,5,0,7,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,302020,-1,-1,1,0,0,1,0,0,0,0,0,2,1,600,0,System.Byte[],10,0,0,System.Byte[]
371,Binoculars,3240,41,0,0,300,0,-1,7010,-1,0,0,43,0,-1,-1,-1,1,0,50,0,2,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,302050,-1,-1,1,0,0,1,0,0,0,0,0,0,1,600,0,System.Byte[],-1,0,0,System.Byte[]
372,Proof of a Concord Kept,-1,-1,0,0,10,0,-1,14020,-1,0,0,108,0,-1,-1,-1,99,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,600,0,System.Byte[],-1,0,0,System.Byte[]
373,Pale Tongue,-1,-1,0,0,10,0,-1,14040,-1,0,0,44,0,-1,-1,-1,99,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,600,0,System.Byte[],-1,0,0,System.Byte[]
374,Vertebra Shackle,-1,-1,0,0,6,0,-1,14060,-1,0,0,45,0,-1,-1,-1,99,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,600,0,System.Byte[],-1,0,0,System.Byte[]
375,Sunlight Medal,-1,-1,0,0,15,0,-1,14010,-1,0,0,107,0,-1,-1,-1,99,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,600,0,System.Byte[],-1,0,0,System.Byte[]
376,Pendant,-1,-1,0,0,100,0,-1,99000,-1,0,0,99,0,-1,-1,-1,99,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100000,100010,100020,0,0,0,0,0,0,0,0,0,0,0,0,1,1,600,0,System.Byte[],-1,0,0,System.Byte[]
377,Dragon Head Stone,230,26,0,0,-1,0,-1,9010,-1,0,0,93,0,-1,-1,-1,1,0,50,0,1,0,0,11,0,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1900,-1,-1,-1,-1,300220,300221,1,0,0,1,0,0,0,0,0,0,1,600,0,System.Byte[],-1,0,0,System.Byte[]
378,Dragon Torso Stone,240,58,0,0,-1,0,-1,9020,-1,0,0,94,0,-1,-1,-1,1,0,50,0,1,0,0,12,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,300230,-1,1,0,0,1,0,0,0,0,0,0,1,600,0,System.Byte[],-1,0,0,System.Byte[]
379,Filianore's Spear Ornament,-1,-1,0,0,10,0,-1,14090,-1,0,0,263,0,-1,-1,-1,99,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,600,0,System.Byte[],-1,0,0,System.Byte[]
380,Rubbish,-1,-1,0,0,1,0,-1,6440,-1,0,0,47,0,-1,-1,-1,99,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100400,100410,100420,0,0,0,0,0,0,0,0,0,0,0,0,1,1,600,0,System.Byte[],10,0,0,System.Byte[]
